$GPGGA,045106.80,3911.6401665,N,09634.4651767,W,4,13,0.8,318.759,M,-28.308,M,13.0,1015*4F
$GPGGA,045106.90,3911.6401663,N,09634.4651753,W,4,13,0.8,318.762,M,-28.308,M,13.0,1015*47
$GPGGA,045107.00,3911.6401643,N,09634.4651773,W,4,13,0.8,318.756,M,-28.308,M,14.0,1015*4F
$GPGGA,045107.10,3911.6401703,N,09634.4651797,W,4,13,0.8,318.770,M,-28.308,M,14.0,1015*45
$GPGGA,045107.20,3911.6401656,N,09634.4651758,W,4,13,0.8,318.758,M,-28.308,M,14.0,1015*4E
$GPGGA,045107.30,3911.6401705,N,09634.4651755,W,4,13,0.8,318.771,M,-28.308,M,14.0,1015*4E
$GPGGA,045107.40,3911.6401698,N,09634.4651763,W,4,13,0.8,318.773,M,-28.308,M,14.0,1015*4B
$GPGGA,045107.50,3911.6401671,N,09634.4651767,W,4,13,0.8,318.770,M,-28.308,M,14.0,1015*4A
$GPGGA,045107.60,3911.6401719,N,09634.4651776,W,4,13,0.8,318.783,M,-28.308,M,14.0,1015*4A
$GPGGA,045107.70,3911.6401691,N,09634.4651814,W,4,13,0.8,318.784,M,-28.308,M,14.0,1015*46
$GPGGA,045107.80,3911.6401644,N,09634.4651753,W,4,13,0.8,318.767,M,-28.308,M,14.0,1015*40
$GPGGA,045107.90,3911.6401673,N,09634.4651755,W,4,13,0.8,318.767,M,-28.308,M,14.0,1015*43
$GPGGA,045108.00,3911.6401654,N,09634.4651759,W,4,13,0.8,318.768,M,-28.308,M,15.0,1015*42
$GPGGA,045108.10,3911.6401655,N,09634.4651785,W,4,13,0.8,318.768,M,-28.308,M,15.0,1015*43
$GPGGA,045108.20,3911.6401710,N,09634.4651806,W,4,13,0.8,318.777,M,-28.308,M,15.0,1015*4A
$GPGGA,045108.30,3911.6401681,N,09634.4651774,W,4,13,0.8,318.774,M,-28.308,M,15.0,1015*4B
$GPGGA,045108.40,3911.6401600,N,09634.4651817,W,4,13,0.8,318.779,M,-28.308,M,15.0,1015*42
$GPGGA,045108.50,3911.6401658,N,09634.4651809,W,4,13,0.8,318.781,M,-28.308,M,15.0,1015*46
$GPGGA,045108.60,3911.6401686,N,09634.4651812,W,4,13,0.8,318.786,M,-28.308,M,15.0,1015*4B
$GPGGA,045108.70,3911.6401345,N,09634.4651761,W,4,13,0.8,318.725,M,-28.308,M,15.0,1015*42
$GPGGA,045108.80,3911.6401703,N,09634.4651867,W,4,12,0.9,318.787,M,-28.308,M,15.0,1015*4A
$GPGGA,045108.90,3911.6401734,N,09634.4651824,W,4,12,0.9,318.784,M,-28.308,M,15.0,1015*4B
$GPGGA,045109.00,3911.6401720,N,09634.4651855,W,4,12,0.9,318.782,M,-28.308,M,16.0,1015*45
$GPGGA,045109.10,3911.6401718,N,09634.4651806,W,4,12,0.9,318.786,M,-28.308,M,16.0,1015*4D
$GPGGA,045109.20,3911.6401687,N,09634.4651817,W,4,12,0.9,318.780,M,-28.308,M,16.0,1015*4F
$GPGGA,045109.30,3911.6401707,N,09634.4651814,W,4,12,0.9,318.782,M,-28.308,M,16.0,1015*46
$GPGGA,045109.40,3911.6401683,N,09634.4651802,W,4,12,0.9,318.792,M,-28.308,M,16.0,1015*4A
$GPGGA,045109.50,3911.6401701,N,09634.4651822,W,4,12,0.9,318.790,M,-28.308,M,16.0,1015*40
$GPGGA,045109.60,3911.6401682,N,09634.4651830,W,4,12,0.9,318.788,M,-28.308,M,16.0,1015*43
$GPGGA,045109.70,3911.6401677,N,09634.4651794,W,4,12,0.9,318.782,M,-28.308,M,16.0,1015*43
$GPGGA,045109.80,3911.6401650,N,09634.4651815,W,4,12,0.9,318.789,M,-28.308,M,16.0,1015*44
$GPGGA,045109.90,3911.6401677,N,09634.4651838,W,4,12,0.9,318.786,M,-28.308,M,16.0,1015*40
$GPGGA,045110.00,3911.6401668,N,09634.4651817,W,4,12,0.9,318.788,M,-28.308,M,17.0,1015*4D
$GPGGA,045110.10,3911.6401686,N,09634.4651818,W,4,12,0.9,318.787,M,-28.308,M,17.0,1015*4C
$GPGGA,045110.20,3911.6401678,N,09634.4651816,W,4,12,0.9,318.786,M,-28.308,M,17.0,1015*41
$GPGGA,045110.30,3911.6401692,N,09634.4651832,W,4,12,0.9,318.785,M,-28.308,M,17.0,1015*41
$GPGGA,045110.40,3911.6401683,N,09634.4651810,W,4,12,0.9,318.782,M,-28.308,M,17.0,1015*41
$GPGGA,045110.50,3911.6401681,N,09634.4651803,W,4,12,0.9,318.782,M,-28.308,M,17.0,1015*40
$GPGGA,045110.60,3911.6401650,N,09634.4651861,W,4,12,0.9,318.789,M,-28.308,M,17.0,1015*40
$GPGGA,045110.70,3911.6401636,N,09634.4651864,W,4,12,0.9,318.791,M,-28.308,M,17.0,1015*4D
$GPGGA,045110.80,3911.6401651,N,09634.4651820,W,4,12,0.9,318.784,M,-28.308,M,17.0,1015*47
$GPGGA,045110.90,3911.6401635,N,09634.4651858,W,4,12,0.9,318.785,M,-28.308,M,17.0,1015*4A
$GPGGA,045111.00,3911.6401656,N,09634.4651845,W,4,12,0.9,318.791,M,-28.308,M,18.0,1015*41
$GPGGA,045111.10,3911.6401655,N,09634.4651844,W,4,13,0.8,318.791,M,-28.308,M,18.0,1015*42
$GPGGA,045111.20,3911.6401664,N,09634.4651876,W,4,13,0.8,318.785,M,-28.308,M,18.0,1015*47
$GPGGA,045111.30,3911.6401654,N,09634.4651850,W,4,13,0.8,318.790,M,-28.308,M,18.0,1015*45
$GPGGA,045111.40,3911.6401645,N,09634.4651829,W,4,13,0.8,318.790,M,-28.308,M,18.0,1015*4C
$GPGGA,045111.50,3911.6401638,N,09634.4651840,W,4,13,0.8,318.793,M,-28.308,M,18.0,1015*4B
$GPGGA,045111.60,3911.6401654,N,09634.4651874,W,4,13,0.8,318.805,M,-28.308,M,18.0,1015*45
$GPGGA,045111.70,3911.6401614,N,09634.4651871,W,4,13,0.8,318.802,M,-28.308,M,18.0,1015*42
$GPGGA,045111.80,3911.6401630,N,09634.4651879,W,4,13,0.8,318.798,M,-28.308,M,18.0,1015*4F
$GPGGA,045111.90,3911.6401634,N,09634.4651891,W,4,13,0.8,318.813,M,-28.308,M,18.0,1015*40
$GPGGA,045112.00,3911.6401636,N,09634.4651891,W,4,13,0.8,318.813,M,-28.308,M,19.0,1015*49
$GPGGA,045112.10,3911.6401637,N,09634.4651885,W,4,13,0.8,318.796,M,-28.308,M,19.0,1015*4E
$GPGGA,045112.20,3911.6401646,N,09634.4651886,W,4,13,0.8,318.799,M,-28.308,M,19.0,1015*47
$GPGGA,045112.30,3911.6401645,N,09634.4651896,W,4,13,0.8,318.801,M,-28.308,M,19.0,1015*4A
$GPGGA,045112.40,3911.6401645,N,09634.4651887,W,4,13,0.8,318.793,M,-28.308,M,19.0,1015*49
$GPGGA,045112.50,3911.6401620,N,09634.4651909,W,4,13,0.8,318.793,M,-28.308,M,19.0,1015*4C
$GPGGA,045112.60,3911.6401635,N,09634.4651885,W,4,13,0.8,318.790,M,-28.308,M,19.0,1015*4D
$GPGGA,045112.70,3911.6401624,N,09634.4651904,W,4,13,0.8,318.795,M,-28.308,M,19.0,1015*41
$GPGGA,045112.80,3911.6401644,N,09634.4651901,W,4,13,0.8,318.792,M,-28.308,M,19.0,1015*4A
$GPGGA,045112.90,3911.6401668,N,09634.4651860,W,4,13,0.8,318.797,M,-28.308,M,19.0,1015*46
$GPGGA,045113.00,3911.6401628,N,09634.4651868,W,4,13,0.8,318.794,M,-28.308,M,20.0,1015*4B
$GPGGA,045113.10,3911.6401596,N,09634.4651841,W,4,13,0.8,318.786,M,-28.308,M,20.0,1015*44
$GPGGA,045113.20,3911.6401601,N,09634.4651881,W,4,13,0.8,318.795,M,-28.308,M,20.0,1015*44
$GPGGA,045113.30,3911.6401575,N,09634.4651847,W,4,13,0.8,318.786,M,-28.308,M,20.0,1015*4D
$GPGGA,045113.40,3911.6401630,N,09634.4651856,W,4,13,0.8,318.795,M,-28.308,M,20.0,1015*4A
$GPGGA,045113.50,3911.6401676,N,09634.4651867,W,4,13,0.8,318.810,M,-28.308,M,20.0,1015*49
$GPGGA,045113.60,3911.6401641,N,09634.4651834,W,4,13,0.8,318.787,M,-28.308,M,20.0,1015*49
$GPGGA,045113.70,3911.6401651,N,09634.4651862,W,4,13,0.8,318.801,M,-28.308,M,20.0,1015*4B
$GPGGA,045113.80,3911.6401615,N,09634.4651851,W,4,13,0.8,318.787,M,-28.308,M,20.0,1015*45
$GPGGA,045113.90,3911.6401639,N,09634.4651898,W,4,13,0.8,318.808,M,-28.308,M,20.0,1015*47
$GPGGA,045114.00,3911.6401637,N,09634.4651926,W,4,13,0.8,318.799,M,-28.308,M,11.0,1015*46
$GPGGA,045114.10,3911.6401637,N,09634.4651903,W,4,13,0.8,318.798,M,-28.308,M,11.0,1015*41
