$GPGST,050951.40,0.066,0.032,0.022,288.862,0.023,0.031,0.054*56
$GPGST,050951.50,0.066,0.032,0.022,288.862,0.023,0.031,0.054*57
$GPGST,050951.60,0.066,0.032,0.022,288.862,0.023,0.031,0.054*54
$GPGST,050951.70,0.066,0.032,0.022,288.862,0.023,0.031,0.054*55
$GPGST,050951.80,0.066,0.032,0.022,288.862,0.023,0.031,0.054*5A
$GPGST,050951.90,0.066,0.032,0.022,288.862,0.023,0.031,0.054*5B
$GPGST,050952.00,0.066,0.032,0.022,288.862,0.023,0.031,0.054*51
$GPGST,050952.10,0.066,0.032,0.022,288.862,0.023,0.031,0.054*50
$GPGST,050952.20,0.066,0.032,0.022,288.862,0.023,0.031,0.054*53
$GPGST,050952.30,0.066,0.032,0.022,288.862,0.023,0.031,0.054*52
$GPGST,050952.40,0.066,0.032,0.022,288.862,0.023,0.031,0.054*55
$GPGST,050952.50,0.066,0.032,0.022,288.862,0.023,0.031,0.054*54
$GPGST,050952.60,0.066,0.032,0.022,288.862,0.023,0.031,0.054*57
$GPGST,050952.70,0.066,0.032,0.022,288.862,0.023,0.031,0.054*56
$GPGST,050952.80,0.066,0.032,0.022,288.862,0.023,0.031,0.054*59
$GPGST,050952.90,0.066,0.032,0.022,288.862,0.023,0.031,0.054*58
$GPGST,050953.00,0.067,0.032,0.022,288.862,0.023,0.031,0.054*51
$GPGST,050953.10,0.067,0.032,0.022,288.862,0.023,0.031,0.054*50
$GPGST,050953.20,0.067,0.032,0.022,288.862,0.023,0.031,0.054*53
$GPGST,050953.30,0.067,0.032,0.022,288.862,0.023,0.031,0.054*52
$GPGST,050953.40,0.067,0.032,0.022,288.862,0.023,0.031,0.054*55
$GPGST,050953.50,0.067,0.032,0.022,288.862,0.023,0.031,0.054*54
$GPGST,050953.60,0.067,0.032,0.022,288.862,0.023,0.031,0.054*57
$GPGST,050953.70,0.067,0.032,0.022,288.862,0.023,0.031,0.054*56
$GPGST,050953.80,0.067,0.032,0.022,288.862,0.023,0.031,0.054*59
$GPGST,050953.90,0.067,0.032,0.022,288.862,0.023,0.031,0.054*58
$GPGST,050954.00,0.067,0.032,0.022,288.862,0.024,0.031,0.054*51
$GPGST,050954.10,0.067,0.032,0.022,288.862,0.024,0.031,0.054*50
$GPGST,050954.20,0.067,0.032,0.022,288.862,0.024,0.031,0.054*53
$GPGST,050954.30,0.067,0.032,0.022,288.862,0.024,0.031,0.054*52
$GPGST,050954.40,0.067,0.032,0.022,288.862,0.024,0.031,0.054*55
$GPGST,050954.50,0.067,0.032,0.022,288.862,0.024,0.031,0.054*54
$GPGST,050954.60,0.067,0.032,0.022,288.862,0.024,0.031,0.054*57
$GPGST,050954.70,0.067,0.032,0.022,288.862,0.024,0.031,0.054*56
$GPGST,050954.80,0.067,0.032,0.022,288.862,0.024,0.031,0.054*59
$GPGST,050954.90,0.067,0.032,0.022,288.862,0.024,0.031,0.054*58
$GPGST,050955.00,0.067,0.032,0.022,288.862,0.024,0.031,0.054*50
$GPGST,050955.10,0.067,0.032,0.022,288.862,0.024,0.031,0.054*51
$GPGST,050955.20,0.067,0.032,0.022,288.862,0.024,0.031,0.054*52
$GPGST,050955.30,0.067,0.032,0.022,288.862,0.024,0.031,0.054*53
$GPGST,050955.40,0.067,0.032,0.022,288.862,0.024,0.031,0.054*54
$GPGST,050955.50,0.067,0.032,0.022,288.862,0.024,0.031,0.054*55
$GPGST,050955.60,0.064,0.031,0.021,291.343,0.022,0.030,0.052*54
$GPGST,050955.70,0.064,0.031,0.021,291.343,0.022,0.030,0.052*55
$GPGST,050955.80,0.064,0.031,0.021,291.343,0.022,0.030,0.052*5A
$GPGST,050955.90,0.064,0.031,0.021,291.343,0.022,0.030,0.052*5B
$GPGST,050956.00,0.064,0.031,0.021,291.343,0.023,0.030,0.052*50
$GPGST,050956.10,0.064,0.031,0.021,291.343,0.023,0.030,0.052*51
$GPGST,050956.20,0.064,0.031,0.021,291.343,0.023,0.030,0.052*52
$GPGST,050956.30,0.064,0.031,0.021,291.343,0.023,0.030,0.052*53
$GPGST,050956.40,0.064,0.031,0.021,291.343,0.023,0.030,0.052*54
$GPGST,050956.50,0.064,0.031,0.021,291.343,0.023,0.030,0.052*55
$GPGST,050956.60,0.064,0.031,0.021,291.343,0.023,0.030,0.052*56
$GPGST,050956.70,0.064,0.031,0.021,291.343,0.023,0.030,0.052*57
$GPGST,050956.80,0.064,0.031,0.021,291.343,0.023,0.030,0.052*58
$GPGST,050956.90,0.064,0.031,0.021,291.343,0.023,0.030,0.052*59
$GPGST,050957.00,0.064,0.031,0.021,291.343,0.023,0.030,0.053*50
$GPGST,050957.10,0.064,0.031,0.021,291.343,0.023,0.030,0.053*51
$GPGST,050957.20,0.064,0.031,0.021,291.343,0.023,0.030,0.053*52
$GPGST,050957.30,0.064,0.031,0.021,291.343,0.023,0.030,0.053*53
$GPGST,050957.40,0.064,0.031,0.021,291.343,0.023,0.030,0.053*54
$GPGST,050957.50,0.064,0.031,0.021,291.343,0.023,0.030,0.053*55
$GPGST,050957.60,0.064,0.031,0.021,291.343,0.023,0.030,0.053*56
$GPGST,050957.70,0.064,0.031,0.021,291.343,0.023,0.030,0.053*57
$GPGST,050957.80,0.064,0.031,0.021,291.343,0.023,0.030,0.053*58
$GPGST,050957.90,0.064,0.031,0.021,291.343,0.023,0.030,0.053*59
$GPGST,050958.00,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5E
$GPGST,050958.10,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5F
$GPGST,050958.20,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5C
$GPGST,050958.30,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5D
$GPGST,050958.40,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5A
$GPGST,050958.50,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5B
$GPGST,050958.60,0.065,0.031,0.021,291.343,0.023,0.030,0.053*58
$GPGST,050958.70,0.065,0.031,0.021,291.343,0.023,0.030,0.053*59
$GPGST,050958.80,0.065,0.031,0.021,291.343,0.023,0.030,0.053*56
$GPGST,050958.90,0.065,0.031,0.021,291.343,0.023,0.030,0.053*57
$GPGST,050959.00,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5F
$GPGST,050959.10,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5E
$GPGST,050959.20,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5D
$GPGST,050959.30,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5C
